GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "15680","California-Lexington Park, MD (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",87.354,84.659,88.988,92.577,93.624,95.739,96.871,97.417,97.765,94.755,100.142,99.707,102.677,105.138,115.822
 "15940","Canton-Massillon, OH (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",83.303,81.939,83.878,84.712,87.193,88.152,89.347,88.688,88.868,90.252,92.695,94.244,92.995,97.723,102.924
 "15980","Cape Coral-Fort Myers, FL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",89.082,86.246,88.084,90.637,92.500,93.759,95.709,96.428,99.278,99.439,101.284,101.297,102.636,108.963,117.963
 "16020","Cape Girardeau, MO-IL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",72.481,73.824,79.529,80.715,83.726,85.747,85.668,84.039,84.741,85.249,89.620,93.271,93.061,96.481,100.175
 "16060","Carbondale-Marion, IL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",72.300,75.474,77.821,82.143,83.282,83.097,84.595,84.485,84.432,82.744,89.625,91.769,91.586,94.129,100.642
 "16180","Carson City, NV (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",89.050,84.890,88.223,90.421,89.954,92.331,94.646,96.508,94.430,97.804,96.715,102.017,99.217,102.533,109.661
 "16220","Casper, WY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",82.326,86.342,86.411,90.862,93.810,95.139,95.293,92.650,95.919,98.164,97.262,96.570,97.763,99.609,106.927
 "16300","Cedar Rapids, IA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",82.902,83.108,84.720,86.117,88.670,85.937,89.919,89.959,89.692,91.660,94.283,95.376,95.594,100.278,104.458
 "16540","Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",87.505,87.029,87.356,89.392,90.278,93.241,92.320,93.706,94.564,98.065,98.119,97.954,98.658,103.447,108.956
 "16580","Champaign-Urbana, IL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",86.843,86.020,86.556,87.991,89.445,91.008,92.143,91.461,92.802,92.790,95.280,97.630,96.397,101.631,105.958
 "16620","Charleston, WV (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",80.072,78.886,82.116,86.129,87.209,87.075,88.772,88.724,89.885,89.586,92.118,92.210,90.829,99.175,102.774
 "16700","Charleston-North Charleston, SC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",86.864,86.535,88.422,92.256,94.831,95.394,96.921,97.321,97.979,99.237,100.341,101.678,102.613,108.139,115.001
 "16740","Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",84.951,83.604,86.516,88.788,90.867,91.839,93.535,93.578,95.239,96.217,97.505,97.851,98.523,105.337,112.431
 "16820","Charlottesville, VA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",88.873,87.677,90.975,93.343,93.421,96.476,96.957,97.333,98.562,99.900,100.208,99.194,102.781,109.543,113.267
 "16860","Chattanooga, TN-GA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",82.199,81.435,84.833,86.872,89.232,89.420,90.751,91.028,92.130,94.115,91.199,94.483,94.273,98.096,107.372
 "16940","Cheyenne, WY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",85.222,88.436,87.584,93.000,93.808,93.847,96.956,93.763,96.202,98.654,95.551,99.824,96.010,101.273,109.189
