GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "25420","Harrisburg-Carlisle, PA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",24770234,24482348,25212357,25956318,26542595,26022787,27561956,27955776,28209887,28582038,30004424,31324746,33825823,34482186,33007149
 "25500","Harrisonburg, VA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4523394,4516887,4572476,4757273,4812098,4832619,5031733,5395541,5313580,5602602,5565569,5742164,6226294,6398627,6391123
 "25540","Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",64549434,63891089,65374855,66772994,67214033,66881482,69312175,69691822,70214856,69842530,71661487,72486850,73927122,75888749,70179201
 "25620","Hattiesburg, MS (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",6002743,6399309,6311773,6336588,6559258,6608246,6813453,7057195,7050669,7142598,7135180,7240538,7970063,8054878,7488254
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",13889895,13591550,13522149,13220169,13638117,13525401,13697569,14684942,14765614,15318107,15904038,16756853,17892758,18379319,17613918
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",9084791,9146107,8491180,9086208,9343488,9256724,9990279,10686861,11103834,11807563,11753974,12389195,13671990,13758584,13468581
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",2592074,2843464,2726633,2863053,2804054,2707339,2769216,2898615,2809977,2930918,2884397,2935899,3280345,3349318,3127136
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5363554,5230424,5397637,5410715,5221834,5267259,5336996,5619376,5800147,6038107,5864199,6305927,6857681,7050385,6715109
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",3914003,4026698,3956376,3961736,4062706,3968390,4225298,4286753,4258999,4434505,4488456,4640808,4970298,4976427,4881395
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",10550858,10272066,9786644,9541767,9822026,9906340,10457673,10061873,9130700,9166080,9576429,9669132,9815715,10685131,9868678
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",307205122,286951243,297596725,322902714,342911796,340739831,358920946,361262628,344666554,373638201,384210452,397047576,408627567,436880706,438786491
 "26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",14641661,15014981,15089157,14837094,15043994,14782896,14857155,15327109,15022541,15480069,15990791,16433442,17489733,17603625,16701265
 "26620","Huntsville, AL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",19389264,19861954,20247138,20586404,20686727,20690793,21335680,22264062,22678127,23220674,25202508,26128798,28499380,29748398,28615000
 "26820","Idaho Falls, ID (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5131137,5082978,5326648,5288246,5536802,5545438,5894700,5988897,6494968,7055014,8038748,8550502,9339494,9622429,9325272
 "26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",86336618,87143159,90855615,96619222,98429570,97609869,100835847,106132241,109653428,112671153,115246351,120303065,130828265,138061545,135679884
 "26980","Iowa City, IA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",7005832,7106502,7009072,7551713,7786988,7937616,8243523,8682405,8853497,9276809,9642855,9643941,9975356,10938685,10901720
 "27060","Ithaca, NY (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",3835734,3817525,3922876,3964612,4036124,4058323,4094339,4155017,4149550,4206752,4379193,4414598,4764342,4818340,4691867
 "27100","Jackson, MI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5626232,5721979,5851747,5806124,5864452,5974237,5972932,6381529,6424819,6565857,6572847,6610112,7244484,7394652,7027173
 "27140","Jackson, MS (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",25945083,25223724,25234837,26238786,26555851,26603989,27200294,27417295,27092990,27208113,28412384,29082873,30976905,32287741,29886196
 "27180","Jackson, TN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",7115810,7562993,7487398,7847157,7603049,7788207,7494595,7668352,7819421,7964854,8208930,8608466,9199529,9577696,8855817
 "27260","Jacksonville, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",59233069,57524447,59083521,60244740,61523501,61769482,63206337,66990533,69264653,73902588,77737711,82410526,87996695,93026567,92207837
 "27340","Jacksonville, NC (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",8188503,8904538,9228023,9174201,9225707,8948066,8887518,9131443,9160615,8899538,9311453,9619274,10400965,10830377,9978158
 "27500","Janesville-Beloit, WI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",6409287,6293694,6244458,6500935,6653715,6741563,6658761,7092155,7177459,7331289,7415332,7670201,8215800,8446490,8114815
 "27620","Jefferson City, MO (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",7164921,6833577,6614149,6638131,6558504,6687648,6889829,7048462,7144324,7563315,6965294,7131280,7776057,7934037,7742130
 "27740","Johnson City, TN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",7411817,7615823,7764890,7941361,7882207,8045713,7937870,8266043,8296134,8612993,9174013,9283723,9947275,10619512,10172213
 "27780","Johnstown, PA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5821037,5802397,5726058,6081051,6152790,5914174,5929596,6062221,6005136,5863531,6155979,6384010,6749516,6924441,6231063
 "27860","Jonesboro, AR (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4493577,4719135,4777333,4915397,5017288,5129526,5148695,5253910,5398961,5432974,5547593,5729711,6303142,6591460,6211927
 "27900","Joplin, MO (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",6479976,6619012,6647636,6864280,7025713,6842128,7014903,7350826,7520651,7707488,7941542,7706964,8140608,8390885,8396374
 "27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5812592,5872266,5837364,5925429,6331380,6049754,6560134,6523019,7126340,7237762,7074773,7494984,7505403,8231887,7912513
 "28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",10484183,10326626,10624679,11254396,11286758,11255157,11455203,12527453,12462317,12988885,13108549,13514909,14440517,15171648,14219301
 "28100","Kankakee, IL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4163565,4160206,4147143,4135267,4144836,4256635,4252886,4437025,4431301,4425958,4738420,4802515,5387803,5524146,5085093
 "28140","Kansas City, MO-KS (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",101505475,98048917,96185153,98179927,101952593,103460868,104157197,107764560,110440138,113553928,119169294,121307986,127023261,131440491,131355407
 "28420","Kennewick-Richland, WA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",9838020,10075397,11038433,10983313,10850531,10790256,10988666,11969151,12304726,12372762,12267571,12806174,14084532,14749452,13345746
 "28660","Killeen-Temple, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",17527267,18564286,18246391,18505498,18572007,17724219,17917092,18835262,18650625,19504019,20164042,20681569,22368305,23261738,22315981
 "28700","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",12603604,12524681,12564521,12748029,12961807,12704240,12682193,12794284,12830454,13061489,13932779,13971522,15317646,15569886,14794088
 "28740","Kingston, NY (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",7140492,7335385,7543751,7719843,7741822,7542708,7762568,7998762,8244807,8361591,8674086,9171857,9978419,10347098,9867424
 "28940","Knoxville, TN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",33795553,33491896,33799149,34736699,35492831,35516982,36526705,38320382,38835881,40112860,43838644,45038752,48921216,52058877,50013293
 "29020","Kokomo, IN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",3293456,3098520,3082627,3315352,3330510,3289592,3409419,3599904,3673943,3714514,3752193,3737585,3970248,4028531,3945528
 "29100","La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5755288,5760975,5862938,6135572,6348589,6283289,6363093,6698812,6745855,6987779,7034395,7286823,8080586,7987495,7965027
 "29180","Lafayette, LA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",23055488,21734690,22375815,22415654,23809980,24202105,24087668,23274544,21711380,22265937,23006779,23242422,24720233,25809950,24331045
 "29200","Lafayette-West Lafayette, IN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",7893668,7610583,7801828,8291491,8313846,8306561,8570439,8767345,9084940,9310993,9590299,9590234,10235076,10598331,10249522
 "29340","Lake Charles, LA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",8805678,8719566,8628527,8591003,8945133,8918017,9451412,9991605,10145604,10469423,11123945,10899886,10967195,11080172,10359903
 "29420","Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",6137592,5935861,6059760,5978491,5925884,6049215,6459715,6682742,6851769,7095890,7654837,8199203,9421619,9560740,9172450
 "29460","Lakeland-Winter Haven, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",20989347,20608418,21570276,21848261,21701210,21723076,22225556,23096499,23481404,24956934,26198267,27829395,30633331,31761561,30551908
 "29540","Lancaster, PA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",21639060,21269682,22362043,23159041,23333987,23310538,24640578,25405205,25882734,26341917,28131969,29324407,31318626,32630743,31382479
 "29620","Lansing-East Lansing, MI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",20155351,19918790,20267311,20991046,20637558,20390021,20977229,22406391,22701000,23251232,23389709,23771338,26114591,26692619,25222440
 "29700","Laredo, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",7733826,7635025,8021642,8467883,8574823,8747453,8738772,8769652,8809094,9176995,9407370,9819382,10340688,11285430,10471217
 "29740","Las Cruces, NM (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",6885454,7194657,7637033,7519615,7484292,7189542,7453740,7866035,8241357,8136554,8666916,8729367,9868403,10822043,10074000
 "29820","Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",80889131,73254859,76103197,76031653,79905875,80574340,85262582,92814886,96645550,98335643,106404615,110364617,117259773,129270085,122968334
 "29940","Lawrence, KS (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4216433,4317472,4315952,4504893,4527312,4561368,4688855,5102688,5145568,5329906,5479558,5753914,5892634,6144472,5919243
 "30020","Lawton, OK (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5577451,5670852,5935255,5823845,5703106,5563254,5503190,5725542,5527307,5715971,5864370,5984747,6473559,6545464,6211245
 "30140","Lebanon, PA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5440835,5447412,5666328,5966836,5827559,5909091,5944071,6218618,6360079,6442996,6738252,7048278,7582602,7728030,7520261
 "30300","Lewiston, ID-WA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",2455457,2452081,2515141,2516621,2674873,2619829,2661751,2723822,2828703,2969886,3102706,3124666,3467737,3608268,3610999
 "30340","Lewiston-Auburn, ME (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4157825,3967814,4108390,4115954,4097471,4124509,4270461,4274661,4295968,4408054,4336805,4639170,4903608,5325830,4722168
 "30460","Lexington-Fayette, KY (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",20655193,20508470,20715555,21182779,21484998,22131567,22805817,23994915,24260950,24828323,26229545,26875552,28849169,29386516,28385841
 "30620","Lima, OH (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4107748,4224169,4186246,4374271,4316014,4270800,4331103,4559096,4638624,4759272,4759198,4771157,5144612,5271744,4903469
 "30700","Lincoln, NE (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",13599400,13449097,13669036,14336388,14771157,14509592,14954245,15842689,16135614,16614782,16948812,17360998,18319527,19921793,19387111
 "30780","Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",30939645,31544564,31021143,31673175,32998887,32060225,33010960,34125572,34367235,34865495,36312954,37293307,40327750,41478364,40996408
 "30860","Logan, UT-ID (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",3885017,4004406,4183569,4456202,4530687,4486484,4586186,4810121,5125191,5421211,5936710,6213679,6639232,7309016,6960328
 "30980","Longview, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",13059473,12405736,12441516,13226124,12972594,12853978,13266223,12711972,12056744,12414533,12959155,13166317,13773086,14223270,14680603
 "31020","Longview, WA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",3880688,3997068,4131181,4082731,4289261,4132352,4277008,4326001,4474267,4579410,4636878,4963610,5323950,5630868,5205457
 "31080","Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",557952663,544118751,558581803,586960690,610905704,597543197,622827895,657554944,686957231,706536232,712691953,743673954,769427618,788879380,751537536
 "31140","Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",53838543,53272170,53409062,54670475,56833091,55500373,57356144,61183105,62000513,63769673,67402520,69465294,73378514,77722460,73916767
 "31180","Lubbock, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",10746394,11167525,11523751,11727262,12164247,12421103,12825978,13002678,13163792,13558382,14519865,14933400,15669154,16615065,16154395
 "31340","Lynchburg, VA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",10178822,10326294,10281948,10022633,10365544,10044703,10442560,10524999,10705927,10903530,11366157,11681831,12587688,12594484,12077936
 "31420","Macon-Bibb County, GA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",9203580,9329318,9356871,9445290,9237169,9213355,9628749,9740720,9738062,9933056,10170659,10459378,11336974,11669651,10389785
 "31460","Madera, CA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4508333,4272607,4896953,4974883,5017444,5303723,5570247,5627615,6044708,5851280,5678661,6001534,7070733,6948456,6232063
 "31540","Madison, WI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",29809853,29328453,29553071,31550961,32218319,32553093,33373022,36123293,37185678,38340378,38897384,40673738,43517738,45658522,44531088
 "31700","Manchester-Nashua, NH (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",19770089,20133865,20218556,20739440,21302509,21295783,21248903,21847272,21704713,22353961,23771843,24578448,25625988,26725774,24496146
 "31740","Manhattan, KS (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",6029245,6062347,6162801,6446304,6345813,6064835,6132639,6485567,6580107,6481826,6262292,6306901,6778392,7002634,6729240
 "31860","Mankato, MN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4415470,4090751,4017602,4569950,4384385,4362975,4709705,4775217,4879315,4963716,4823888,4904240,5418643,5739938,5501322
 "31900","Mansfield, OH (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4700209,4698978,4583934,4711682,4678417,4853110,4925287,5069528,5013054,5166140,5392815,5376404,5751743,5911731,5557791
 "32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",19837565,21126039,21858111,22465424,22403483,23170348,23552854,24255219,24337913,24726476,26080708,27103606,29728559,32129780,29596041
 "32780","Medford, OR (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",7909969,7492271,7631773,7584304,7766952,8101069,8512534,9065504,9474852,9610611,9589468,10166446,10913614,11501225,10425870
 "32820","Memphis, TN-MS-AR (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",57865077,57126984,57011852,58183158,59614437,58792792,59282652,61375447,61482412,63166211,67696324,68404251,72809498,76956994,70726811
 "32900","Merced, CA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",8006548,7763322,8230869,8491006,8499932,8818133,9755432,10126978,10258471,10136684,9855797,10245657,12091294,12418823,11236086
 "33100","Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",252873240,235064131,253004089,255683562,260237512,256186284,274111222,290064784,291442700,311503980,324508675,340874038,348985259,380691182,369694322
 "33140","Michigan City-La Porte, IN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4895202,4450492,4450545,4611316,4762299,4693507,4694435,4908203,5023430,5244642,4949529,5073767,5272527,5611213,5448694
 "33220","Midland, MI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4316112,4216195,4298618,4469911,4455817,4324242,4549304,3921384,4717331,5363881,4692524,4735786,5103407,5053472,4995102
 "33260","Midland, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",13988761,10377821,11817367,15452860,17438995,18295234,19243219,14594511,12351783,18007344,22078621,22693478,18648157,20178059,22918245
 "33340","Milwaukee-Waukesha, WI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",77472158,75670995,76906278,80268663,81039348,79993888,81377006,84094671,83624507,83542603,90154459,90072046,95452618,100323174,96743141
 "33460","Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",170798622,159665832,167174934,174203221,183308783,181377621,187155240,198086175,202956143,209109156,211284798,220791112,229495487,238416220,232969302
 "33540","Missoula, MT (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4389984,4560368,4352993,4494441,4905144,4761104,4979842,5504429,5520772,5758858,6166361,6289339,6961976,7202716,7391671
 "33660","Mobile, AL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",16717630,16548358,16880379,17033086,16400088,16519807,16410422,17450413,17249314,17285245,18331933,18595862,20022309,21236127,20016594
 "33700","Modesto, CA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",18007433,17203394,18138096,18045928,18284088,18729061,20206955,21776663,22457894,22294652,21418906,22179717,24948438,25760172,22929354
 "33740","Monroe, LA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",8270431,8709226,8312043,8526762,8682431,8663120,8418689,9001097,9046904,8957309,9194712,9198202,10278060,10118863,9397225
 "33780","Monroe, MI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",6296747,5981587,5975926,6101402,6422772,6304659,6403125,6845838,7134207,7285343,7294453,7564074,7896874,8201159,7651271
 "33860","Montgomery, AL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",15800628,15846336,15725587,16192587,15624872,15812476,16122176,16818464,16686955,16920418,17768604,17962994,19207897,19583283,18251112
 "34060","Morgantown, WV (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5040525,5366701,5450173,5557874,5708154,5646904,6052366,5969992,5961280,6434673,6342854,6649342,6927182,6952660,6866087
 "34100","Morristown, TN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4868489,5087471,4963676,5071974,5032152,5021869,5203815,5446091,5593847,5642160,5859327,6003292,6604924,7075594,6523796
 "34580","Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4882528,4888184,4927533,5040485,5283282,5277756,5535298,5570786,5784721,6006106,6077207,6597011,7062103,7494641,6743599
 "34620","Muncie, IN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",3976577,4015999,3998458,4104809,4217706,4145655,4325572,4517600,4533016,4578665,4491576,4743431,5121873,5227587,4991927
 "34740","Muskegon, MI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5970722,5767610,5907655,6204854,6327521,6319797,6408505,7115676,6965853,7113025,7068168,7142582,7831523,8142300,7583308
 "34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",13451909,13619928,13584546,13789047,14186934,14866389,15601758,17028021,17856683,19014364,20276608,21733697,23816874,25017797,24666639
 "34900","Napa, CA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",6176107,6103896,6282022,6418687,6968157,7037879,7383774,7955644,8170514,7933805,8188059,8762995,9635958,9742532,8927120
 "34940","Naples-Marco Island, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",22992677,20386777,21998986,22991877,24768023,24032778,26723156,29041667,29930292,32019324,36458122,38120415,40516162,43936849,43989832
 "34980","Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",76208976,77531840,79532428,82485184,85799389,86204014,91048201,97898182,100284064,104937258,115970941,120529785,127335177,136974650,135543416
 "35100","New Bern, NC (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5765522,5818989,5868565,5740362,5723294,5542189,5751078,5666772,5814449,6044052,5859892,6125098,6485461,6587922,6242379
 "35300","New Haven-Milford, CT (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",37986418,37116289,38949772,38613457,39077329,38922644,39660539,41004087,41270634,41194556,44370218,45840958,48303483,50209435,46215937
